0,3.754821346
1,3.626871393
2,3.626871393
3,3.596284797
4,3.44437294
5,3.279207739
6,3.156797104
7,3.156797104
8,3.156797104
9,3.029030503
10,2.977234229
11,2.977234229
12,2.977234229
13,2.774495224
14,2.774495224
15,2.735313315
16,2.673069317
17,2.497098151
18,2.497098151
19,2.497098151
20,2.497098151
21,2.428068233
22,2.428068233
23,2.367738668
24,2.297460359
25,2.297460359
26,2.278200425
27,2.255051861
28,2.255051861
29,2.255051861
30,2.227397078
31,2.163281442
32,2.163281442
33,2.121555861
34,2.121555861
35,2.105872306
36,2.105872306
37,2.105872306
38,2.096439935
39,2.018217231
40,1.96918708
41,1.96918708
42,1.96918708
43,1.939460866
44,1.923272185
45,1.858830919
46,1.843502366
47,1.843502366
48,1.819868425
49,1.819868425
50,1.794040158
51,1.794040158
52,1.70969669
53,1.70969669
54,1.659251982
55,1.659251982
56,1.640292405
57,1.626927251
58,1.625898565
59,1.605616776
60,1.576643191
61,1.576643191
62,1.575504979
63,1.575504979
64,1.562730133
65,1.553048536
66,1.553048536
67,1.554687396
68,1.535172234
69,1.535172234
70,1.520277022
71,1.443556482
72,1.422953384
73,1.422953384
74,1.409322587
75,1.409322587
76,1.424525914
77,1.3946192
78,1.3946192
79,1.3946192
80,1.3946192
81,1.3946192
82,1.3946192
83,1.38401726
84,1.376080324
85,1.376080324
86,1.376080324
87,1.372628708
88,1.372628708
89,1.339553812
90,1.339553812
91,1.339553812
92,1.339553812
93,1.339553812
94,1.339553812
95,1.3007608
96,1.299065661
97,1.27747419
98,1.271793246
99,1.271793246
100,1.272286725
101,1.262627667
102,1.262627667
103,1.272286725
104,1.270014417
105,1.270014417
106,1.270014417
107,1.237555928
108,1.237555928
109,1.19554022
110,1.19554022
111,1.212886936
112,1.203076179
113,1.19337121
114,1.185973637
115,1.185973637
116,1.185973637
117,1.185973637
118,1.185010774
119,1.147838632
120,1.147838632
121,1.147838632
122,1.131320208
123,1.123114558
124,1.123114558
125,1.123114558
126,1.123114558
127,1.119040721
128,1.119040721
129,1.081845618
130,1.081845618
131,1.081845618
132,1.081845618
133,1.09724958
134,1.09724958
135,1.09724958
136,1.084762191
137,1.084762191
138,1.097383579
139,1.097383579
140,1.097383579
141,1.093965611
142,1.093965611
143,1.080434627
144,1.080434627
145,1.080434627
146,1.088631752
147,1.088631752
148,1.059248627
149,1.058626916
150,1.058626916
151,1.059248627
152,1.059248627
153,1.05664413
154,1.05664413
155,1.043323754
156,1.043323754
157,1.050257907
158,1.050257907
159,1.050257907
160,1.050257907
161,1.036122285
162,1.036122285
163,1.036122285
164,1.036122285
165,1.036122285
166,1.020330177
167,1.018973851
168,1.018973851
169,1.000558475
170,1.000558475
171,1.000558475
172,0.988399435
173,0.982267309
174,0.967985948
175,0.967985948
176,0.967985948
177,0.967985948
178,0.962755598
179,0.962755598
180,0.961221271
181,0.961221271
182,0.931789272
183,0.931789272
184,0.93677157
185,0.93677157
186,0.93677157
187,0.93677157
188,0.926282455
189,0.926282455
190,0.906374576
191,0.906374576
192,0.918139201
193,0.910735212
194,0.910735212
195,0.910735212
196,0.910735212
197,0.910735212
198,0.910735212
199,0.910735212
200,0.910735212
201,0.917613041
202,0.913962892
203,0.913962892
204,0.915839415
205,0.910360643
206,0.910360643
207,0.90829501
208,0.906687436
209,0.903269959
210,0.891590061
211,0.891590061
212,0.891590061
213,0.886658452
214,0.886658452
215,0.883621271
216,0.881765968
217,0.881765968
218,0.881765968
219,0.874531891
220,0.874531891
221,0.868601271
222,0.868601271
223,0.86239182
224,0.86239182
225,0.86239182
226,0.86239182
227,0.86239182
228,0.86239182
229,0.86239182
230,0.86239182
231,0.86239182
232,0.860745212
233,0.860745212
234,0.860384911
235,0.857091613
236,0.857091613
237,0.857091613
238,0.857091613
239,0.857091613
240,0.857091613
241,0.857091613
242,0.853883874
243,0.853883874
244,0.854802182
245,0.854802182
246,0.854802182
247,0.854802182
248,0.854802182
