0,3.657508676
1,3.612501578
2,3.40002932
3,3.38944561
4,3.282587166
5,3.282587166
6,3.271683286
7,3.042552364
8,3.041491264
9,2.951786556
10,2.895381275
11,2.796866848
12,2.752757267
13,2.752757267
14,2.706322288
15,2.706322288
16,2.626552775
17,2.603664664
18,2.603664664
19,2.524499819
20,2.487451305
21,2.45076915
22,2.43020264
23,2.328021333
24,2.265376042
25,2.264039529
26,2.232152421
27,2.175775002
28,2.146218561
29,2.100851961
30,2.068746761
31,1.99967053
32,1.96441194
33,1.959206838
34,1.942392995
35,1.816078845
36,1.748369545
37,1.748369545
38,1.815939052
39,1.815939052
40,1.791367941
41,1.734075533
42,1.686358755
43,1.686205802
44,1.674629291
45,1.668646549
46,1.64963592
47,1.594374971
48,1.594374971
49,1.577653423
50,1.54390206
51,1.501832551
52,1.501832551
53,1.500703805
54,1.500703805
55,1.494867096
56,1.464575064
57,1.464575064
58,1.430615695
59,1.394672853
60,1.394672853
61,1.358329271
62,1.358329271
63,1.322819165
64,1.322819165
65,1.329956957
66,1.292505064
67,1.292505064
68,1.283142318
69,1.277581171
70,1.266515687
71,1.266515687
72,1.266515687
73,1.266515687
74,1.245481985
75,1.23889019
76,1.17263209
77,1.160992108
78,1.131833764
79,1.131833764
80,1.114177446
81,1.114177446
82,1.110678014
83,1.107704185
84,1.107704185
85,1.088361693
86,1.088361693
87,1.076966603
88,1.076966603
89,1.076966603
90,1.075073876
91,1.066188106
92,1.034811511
93,1.034811511
94,1.030009754
95,1.02282514
96,1.015914729
97,0.996749424
98,0.981827381
99,0.981827381
100,0.972892365
101,0.972892365
102,0.972892365
103,0.94944322
104,0.94944322
105,0.95789258
106,0.948423083
107,0.948423083
108,0.948423083
109,0.934851811
110,0.934851811
111,0.934851811
112,0.92694597
113,0.926877372
114,0.907249771
115,0.907249771
116,0.907249771
117,0.907249771
118,0.886223265
119,0.886223265
120,0.886223265
121,0.877655572
122,0.875628787
123,0.858992066
124,0.858992066
125,0.863655346
126,0.854954652
127,0.852083664
128,0.852083664
129,0.855856206
130,0.850936589
131,0.850936589
132,0.847043045
133,0.841855381
134,0.839987147
135,0.837093031
136,0.829287622
137,0.822981908
138,0.822981908
139,0.822981908
140,0.818783749
141,0.818783749
142,0.817447016
143,0.811271983
144,0.811271983
145,0.809318677
146,0.809318677
147,0.806814701
148,0.801647724
149,0.800875795
150,0.8001891
151,0.8001891
152,0.8001891
153,0.798704112
154,0.797542031
155,0.797542031
156,0.796855335
157,0.795968477
158,0.79290119
159,0.79290119
160,0.79290119
161,0.791468942
162,0.791468942
163,0.791468942
164,0.789301156
165,0.789301156
166,0.789301156
167,0.785128484
168,0.785128484
169,0.785128484
170,0.785128484
171,0.780205849
172,0.780205849
173,0.780001706
174,0.780001706
175,0.777743892
176,0.776245358
177,0.776245358
178,0.776245358
179,0.776245358
180,0.773783401
181,0.773783401
182,0.772983003
183,0.772983003
184,0.77568141
185,0.77568141
186,0.774772266
187,0.774772266
188,0.77568141
189,0.772983003
190,0.770463073
191,0.770463073
192,0.768458565
193,0.762107115
194,0.762107115
195,0.762107115
196,0.762107115
197,0.762107115
198,0.762107115
199,0.757495567
200,0.757495567
201,0.757495567
202,0.757495567
203,0.757495567
204,0.757495567
205,0.753176575
206,0.753176575
207,0.752985956
208,0.752985956
209,0.752985956
210,0.752985956
211,0.748518706
212,0.748518706
213,0.74438876
214,0.74438876
215,0.748206274
216,0.748518706
217,0.748518706
218,0.748518706
219,0.746911676
220,0.746911676
221,0.74438876
222,0.740934728
223,0.740934728
224,0.746396294
225,0.74094861
226,0.740934728
227,0.740172463
228,0.740172463
229,0.740934728
230,0.740172463
231,0.740172463
232,0.740172463
233,0.740172463
234,0.740172463
235,0.738151046
236,0.738151046
237,0.738151046
238,0.738151046
239,0.739378608
240,0.739713985
241,0.739713985
242,0.738151046
243,0.738151046
244,0.737529419
245,0.737047996
246,0.737027642
247,0.737027642
248,0.736961202
249,0.736961202
250,0.736961202
251,0.736590901
252,0.736590901
253,0.736590901
254,0.736590901
255,0.736290676
256,0.736290676
257,0.736290676
258,0.736290676
259,0.733629477
260,0.733629477
261,0.733629477
262,0.733629477
263,0.733629477
264,0.733629477
265,0.733444925
266,0.733444925
267,0.733444925
268,0.733180753
269,0.732963503
270,0.732963503
271,0.732963503
272,0.732582666
273,0.732483899
274,0.732402194
275,0.731576636
276,0.731576636
277,0.732114528
278,0.731576636
279,0.729798984
280,0.729798984
281,0.73140796
282,0.729184501
283,0.728637335
284,0.728287636
285,0.728287636
286,0.728287636
287,0.727209915
288,0.727209915
289,0.727209915
290,0.727209915
291,0.725966021
292,0.725966021
293,0.725966021
294,0.725966021
295,0.727041981
296,0.727041981
297,0.727041981
298,0.727041981
299,0.725106614
300,0.725106614
301,0.725106614
302,0.725106614
303,0.725106614
304,0.725106614
305,0.725106614
306,0.725106614
307,0.724464603
308,0.724464603
309,0.724633279
310,0.724465581
311,0.72399474
312,0.72343652
313,0.72343652
314,0.72343652
315,0.72343652
316,0.72343652
317,0.72343652
318,0.72343652
319,0.723342166
320,0.723342166
321,0.723342166
322,0.723342166
323,0.723342166
324,0.723342166
325,0.723342166
326,0.723342166
327,0.723342166
328,0.723342166
329,0.723020453
330,0.723020453
331,0.723342166
332,0.723342166
333,0.723342166
334,0.723083622
335,0.723083622
336,0.721985667
337,0.721985667
338,0.721985667
339,0.721772153
340,0.721772153
341,0.721772153
342,0.721772153
343,0.721772153
344,0.720674198
345,0.720674198
346,0.720674198
347,0.720674198
348,0.720674198
349,0.720112039
350,0.720112039
351,0.720112039
352,0.720112039
353,0.720112039
354,0.720112039
355,0.719832556
356,0.719832556
357,0.719832556
358,0.719832556
359,0.719832556
360,0.719832556
361,0.719832556
362,0.719832556
363,0.719832556
364,0.719832556
365,0.719832556
366,0.719832556
367,0.719832556
368,0.719832556
369,0.719832556
370,0.719832556
371,0.719832556
372,0.719832556
373,0.719832556
374,0.719832556
375,0.719832556
376,0.719832556
377,0.719832556
378,0.719832556
379,0.719832556
380,0.719832556
381,0.719832556
382,0.719832556
383,0.719832556
384,0.719832556
385,0.719832556
386,0.719832556
387,0.719832556
388,0.719832556
389,0.719832556
390,0.719832556
391,0.719832556
392,0.719832556
393,0.719832556
394,0.719832556
395,0.719832556
396,0.719832556
397,0.719832556
398,0.719832556
399,0.719832556
400,0.719832556
401,0.719832556
402,0.719832556
403,0.719832556
404,0.719832556
405,0.719832556
406,0.719832556
407,0.719832556
408,0.719832556
409,0.719832556
410,0.719832556
411,0.719832556
412,0.719832556
413,0.719832556
414,0.719832556
415,0.719832556
416,0.719832556
417,0.719832556
418,0.719832556
419,0.719832556
420,0.719832556
421,0.719832556
422,0.719832556
423,0.719832556
424,0.719832556
425,0.719832556
426,0.719832556
427,0.719303509
428,0.719303509
429,0.719303509
430,0.719303509
431,0.719303509
432,0.719303509
433,0.719132663
434,0.719132663
435,0.719132663
436,0.719132663
437,0.719132663
438,0.719132663
439,0.719132663
440,0.719132663
441,0.719132663
442,0.719132663
443,0.719132663
444,0.719132663
445,0.719132663
446,0.719132663
447,0.719132663
448,0.719132663
449,0.719132663
450,0.719132663
451,0.719132663
452,0.719132663
453,0.719132663
454,0.719132663
455,0.719132663
456,0.719132663
457,0.719132663
458,0.719132663
459,0.719132663
460,0.719132663
461,0.719132663
462,0.719132663
463,0.719132663
464,0.719132663
465,0.719132663
466,0.719132663
467,0.719132663
468,0.719132663
469,0.719132663
470,0.719132663
471,0.719132663
472,0.719132663
473,0.719132663
474,0.719132663
475,0.719132663
476,0.719132663
477,0.719132663
478,0.719132663
479,0.719132663
480,0.719132663
481,0.719132663
482,0.719132663
483,0.719132663
484,0.719132663
485,0.719132663
486,0.719132663
487,0.719132663
488,0.719132663
489,0.719132663
490,0.719132663
491,0.719132663
492,0.719132663
493,0.719132663
494,0.719132663
495,0.719132663
496,0.719132663
497,0.719132663
498,0.719132663
499,0.719132663
500,0.719132663
501,0.719132663
502,0.719132663
503,0.719132663
504,0.719132663
505,0.719132663
506,0.719132663
507,0.719132663
508,0.719132663
509,0.719132663
510,0.719132663
511,0.719132663
512,0.719132663
513,0.719132663
514,0.719132663
515,0.719132663
516,0.719132663
517,0.719132663
518,0.719132663
519,0.719132663
520,0.719132663
521,0.719132663
522,0.719132663
523,0.719132663
524,0.719132663
525,0.719132663
526,0.719132663
527,0.719132663
528,0.719132663
529,0.719132663
530,0.719132663
531,0.719132663
532,0.719132663
533,0.719132663
534,0.719132663
535,0.719132663
536,0.719132663
537,0.719132663
538,0.719132663
539,0.719132663
540,0.719132663
541,0.719132663
542,0.719132663
543,0.719132663
544,0.719132663
